Gene,LD4_1,LD4_2,LD4_3,LD5_1,LD5_2,LD5_3,LD6_1,LD6_2,LD6_3,ES1,ES2,ES3,ET1,ET2,ET3,LS1,LS2,LS3,LT1,LT2,LT3,M1,M2,M3,MT1,MT2,MT3,S1,S2,S3,YR1,YR2,YR3,D4F1,D4F2,D4M1,D4M2,D4M3,D6F1,D6F2,D6F3,D6F4,D6M1,D6M2,D10F1,D10F2,D10F3,D10M1,D11F1
PF3D7_0724400,0.0,14.0,0.0,25.0,16.0,70.0,124.0,2978.0,836.0,327.0,365.0,470.0,872.0,955.0,1072.0,395.0,380.0,448.0,410.0,542.0,549.0,204.0,348.0,259.0,688.0,602.0,566.0,449.0,571.0,246.0,911.0,814.0,927.0,51.0,49.0,92.0,67.0,0.0,1.0,110.0,74.0,26.0,45.0,0.0,7.0,64.0,37.0,54.0,0.0
PF3D7_0724500,0.0,3.0,0.0,4.0,5.0,5.0,10.0,288.0,21.0,83.0,71.0,163.0,98.0,217.0,124.0,78.0,77.0,117.0,71.0,85.0,82.0,52.0,125.0,65.0,149.0,62.0,102.0,142.0,87.0,96.0,295.0,85.0,222.0,24.0,16.0,11.0,27.0,5.0,1.0,4.0,19.0,6.0,32.0,1.0,3.0,5.0,0.0,64.0,0.0
PF3D7_0724600,6.0,31.0,0.0,13.0,138.0,266.0,1164.0,7546.0,541.0,1582.0,1589.0,1574.0,191.0,407.0,387.0,640.0,844.0,2018.0,1121.0,1703.0,2739.0,76.0,737.0,470.0,485.0,729.0,1119.0,1748.0,1543.0,1897.0,330.0,217.0,416.0,108.0,114.0,469.0,157.0,135.0,18.0,158.0,146.0,152.0,510.0,109.0,58.0,71.0,106.0,1144.0,68.0
PF3D7_0724700,2.0,161.0,2.0,193.0,166.0,494.0,2462.0,10424.0,2479.0,1757.0,1949.0,2282.0,4658.0,4279.0,3486.0,997.0,911.0,2080.0,1981.0,2440.0,2518.0,465.0,1376.0,1121.0,2907.0,2208.0,2747.0,1635.0,2449.0,2069.0,4494.0,3776.0,5123.0,268.0,43.0,713.0,653.0,250.0,55.0,481.0,442.0,137.0,594.0,80.0,44.0,378.0,339.0,280.0,0.0
PF3D7_0724800,1.0,68.0,8.0,29.0,388.0,574.0,353.0,8157.0,2165.0,1275.0,1174.0,1857.0,44.0,33.0,89.0,1720.0,2059.0,1995.0,556.0,1082.0,1565.0,812.0,1936.0,1428.0,115.0,293.0,450.0,1280.0,968.0,1032.0,375.0,100.0,208.0,283.0,125.0,321.0,210.0,98.0,48.0,209.0,205.0,55.0,245.0,1.0,57.0,272.0,221.0,118.0,22.0
PF3D7_0724900,12.0,9.0,0.0,26.0,81.0,189.0,249.0,1550.0,442.0,131.0,267.0,197.0,32.0,7.0,19.0,1738.0,1434.0,668.0,37.0,59.0,40.0,586.0,1284.0,1375.0,15.0,17.0,18.0,758.0,106.0,821.0,393.0,91.0,124.0,3895.0,302.0,303.0,648.0,17.0,410.0,3922.0,4209.0,357.0,339.0,1.0,366.0,3438.0,3407.0,701.0,76.0
PF3D7_0725000,0.0,25.0,7.0,17.0,120.0,375.0,1345.0,4495.0,1293.0,2328.0,2701.0,2894.0,188.0,1015.0,715.0,1386.0,1814.0,3442.0,1465.0,2455.0,3268.0,180.0,1994.0,1004.0,1363.0,1377.0,1823.0,3300.0,3379.0,3808.0,275.0,65.0,320.0,457.0,60.0,334.0,694.0,29.0,52.0,474.0,576.0,29.0,311.0,1.0,43.0,257.0,290.0,309.0,0.0
PF3D7_0725100,0.0,87.0,0.0,76.0,184.0,502.0,1007.0,8481.0,1651.0,1221.0,1129.0,1774.0,1160.0,1799.0,1402.0,902.0,883.0,2078.0,841.0,1245.0,1699.0,141.0,832.0,652.0,1136.0,802.0,1269.0,1779.0,1287.0,1244.0,1431.0,1037.0,1691.0,126.0,40.0,201.0,149.0,6.0,14.0,153.0,190.0,36.0,186.0,4.0,17.0,82.0,70.0,9.0,0.0
PF3D7_0725200,7.0,65.0,9.0,79.0,339.0,232.0,1793.0,3937.0,1753.0,1205.0,1273.0,1357.0,1189.0,1401.0,1474.0,603.0,895.0,1521.0,973.0,1487.0,1339.0,136.0,1048.0,456.0,1145.0,990.0,950.0,1040.0,1780.0,548.0,1080.0,1654.0,1318.0,58.0,40.0,54.0,164.0,8.0,2.0,100.0,110.0,41.0,214.0,28.0,16.0,104.0,58.0,147.0,0.0
PF3D7_0725300,17.0,15.0,12.0,50.0,136.0,294.0,362.0,2197.0,683.0,319.0,422.0,940.0,3060.0,4226.0,3888.0,1435.0,1482.0,1200.0,720.0,682.0,471.0,630.0,1368.0,1055.0,2891.0,1808.0,1804.0,1072.0,528.0,904.0,2235.0,2169.0,3321.0,75.0,73.0,21.0,155.0,11.0,10.0,97.0,116.0,34.0,106.0,1.0,12.0,58.0,52.0,145.0,0.0
PF3D7_0725400,0.0,0.0,0.0,0.0,3.0,7.0,8.0,64.0,11.0,639.0,1603.0,220.0,235.0,68.0,131.0,16427.0,8693.0,4171.0,15.0,118.0,325.0,5625.0,4882.0,10017.0,50.0,25.0,24.0,6143.0,479.0,2138.0,2210.0,526.0,773.0,1.0,50.0,5.0,4.0,2012.0,0.0,2.0,3.0,29.0,2.0,75.0,1.0,1.0,6.0,16.0,0.0
PF3D7_0725600,71.0,1147.0,28.0,658.0,529.0,2988.0,8766.0,52031.0,8597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_0725800,1.0,15.0,1.0,10.0,10.0,22.0,424.0,1567.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_0726000,1149.0,16508.0,442.0,17245.0,22683.0,53833.0,152745.0,879531.0,190184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_0726050,0.0,0.0,0.0,42.0,72.0,242.0,230.0,843.0,470.0,64.0,29.0,79.0,200.0,269.0,179.0,71.0,163.0,137.0,59.0,59.0,99.0,103.0,150.0,119.0,88.0,32.0,94.0,92.0,50.0,62.0,453.0,540.0,371.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
PF3D7_0726100,0.0,5.0,0.0,0.0,92.0,265.0,284.0,771.0,290.0,128.0,190.0,253.0,7730.0,3601.0,3428.0,1409.0,754.0,381.0,245.0,306.0,257.0,2583.0,1082.0,1410.0,1344.0,804.0,868.0,290.0,303.0,221.0,31244.0,11732.0,15820.0,11.0,11.0,10.0,21.0,51.0,2.0,29.0,14.0,40.0,5.0,215.0,25.0,33.0,34.0,2.0,2.0
PF3D7_0726200,0.0,0.0,0.0,1.0,25.0,138.0,232.0,661.0,114.0,121.0,112.0,632.0,3295.0,9635.0,8158.0,92.0,143.0,653.0,333.0,439.0,461.0,62.0,261.0,296.0,2213.0,1636.0,1869.0,123.0,395.0,468.0,151.0,2647.0,2145.0,739.0,234.0,215.0,386.0,50.0,71.0,504.0,861.0,108.0,175.0,2.0,98.0,528.0,488.0,228.0,0.0
PF3D7_0726300,4.0,38.0,0.0,15.0,115.0,156.0,706.0,6558.0,1596.0,1302.0,1043.0,1170.0,643.0,559.0,477.0,519.0,942.0,1150.0,714.0,1117.0,1619.0,119.0,850.0,470.0,469.0,546.0,588.0,1166.0,798.0,995.0,1140.0,658.0,936.0,259.0,213.0,422.0,372.0,601.0,46.0,327.0,293.0,408.0,582.0,297.0,83.0,210.0,225.0,1234.0,106.0
PF3D7_0726400,20.0,135.0,0.0,144.0,388.0,877.0,2846.0,21793.0,5006.0,1739.0,1816.0,2080.0,1929.0,2173.0,1539.0,581.0,1054.0,2260.0,1168.0,1986.0,3047.0,143.0,848.0,636.0,689.0,1155.0,1604.0,1751.0,1485.0,2215.0,1455.0,1508.0,2591.0,132.0,171.0,505.0,354.0,41.0,24.0,354.0,230.0,70.0,381.0,53.0,30.0,203.0,231.0,810.0,44.0
PF3D7_0726500,48.0,264.0,17.0,296.0,681.0,1602.0,4309.0,38698.0,7617.0,8580.0,9901.0,10306.0,7712.0,9396.0,7352.0,2920.0,3677.0,9393.0,8377.0,11166.0,13356.0,1009.0,4024.0,3358.0,6168.0,6877.0,9158.0,6860.0,12173.0,10974.0,10683.0,7953.0,9969.0,1395.0,575.0,2667.0,4855.0,183.0,441.0,2370.0,3160.0,170.0,1829.0,141.0,336.0,1051.0,1348.0,2355.0,2.0
PF3D7_0726600,18.0,63.0,0.0,35.0,143.0,253.0,671.0,7515.0,979.0,744.0,624.0,1076.0,7.0,98.0,147.0,283.0,387.0,1107.0,616.0,1065.0,1150.0,41.0,377.0,286.0,308.0,619.0,674.0,783.0,683.0,664.0,77.0,20.0,113.0,216.0,150.0,125.0,150.0,206.0,16.0,252.0,285.0,422.0,216.0,8.0,33.0,288.0,245.0,38.0,0.0
PF3D7_0726700,2.0,20.0,0.0,24.0,99.0,173.0,459.0,4089.0,261.0,1053.0,776.0,979.0,42.0,357.0,348.0,429.0,400.0,816.0,442.0,1018.0,1192.0,28.0,348.0,234.0,544.0,536.0,462.0,1011.0,526.0,437.0,54.0,11.0,77.0,135.0,12.0,79.0,78.0,24.0,14.0,126.0,128.0,31.0,25.0,0.0,34.0,167.0,89.0,108.0,0.0
PF3D7_0726800,0.0,4.0,0.0,27.0,41.0,144.0,295.0,1135.0,303.0,102.0,51.0,162.0,6.0,135.0,120.0,45.0,29.0,123.0,128.0,171.0,171.0,2.0,40.0,59.0,170.0,155.0,180.0,65.0,82.0,51.0,12.0,6.0,12.0,343.0,749.0,58.0,122.0,123.0,45.0,487.0,313.0,1154.0,73.0,22.0,120.0,1128.0,969.0,157.0,4.0
PF3D7_0726900,25.0,80.0,36.0,362.0,740.0,2079.0,2842.0,17023.0,5725.0,571.0,583.0,1004.0,374.0,1396.0,1378.0,239.0,264.0,770.0,858.0,1121.0,986.0,39.0,303.0,288.0,1401.0,1022.0,1390.0,459.0,955.0,433.0,55.0,167.0,292.0,123.0,60.0,149.0,158.0,21.0,19.0,191.0,119.0,42.0,183.0,23.0,36.0,149.0,91.0,175.0,19.0
PF3D7_0727000,11.0,41.0,20.0,100.0,195.0,335.0,1424.0,9286.0,2118.0,896.0,956.0,1257.0,282.0,528.0,440.0,338.0,522.0,1279.0,812.0,1185.0,1387.0,41.0,575.0,341.0,496.0,676.0,777.0,676.0,1331.0,1423.0,241.0,185.0,369.0,388.0,187.0,160.0,311.0,5.0,33.0,559.0,868.0,64.0,242.0,14.0,65.0,504.0,590.0,173.0,2.0
PF3D7_0727100,10.0,41.0,0.0,42.0,117.0,272.0,228.0,10363.0,1223.0,550.0,426.0,845.0,8.0,133.0,178.0,178.0,216.0,722.0,374.0,520.0,728.0,30.0,174.0,128.0,247.0,275.0,296.0,459.0,414.0,473.0,48.0,16.0,70.0,194.0,31.0,287.0,220.0,21.0,20.0,139.0,183.0,29.0,387.0,0.0,50.0,146.0,66.0,15.0,68.0
PF3D7_0727200,4.0,172.0,27.0,87.0,265.0,561.0,892.0,10821.0,1928.0,353.0,352.0,706.0,1985.0,2184.0,2227.0,273.0,213.0,650.0,548.0,802.0,629.0,169.0,266.0,373.0,1791.0,1104.0,1247.0,269.0,790.0,253.0,2552.0,1833.0,2584.0,244.0,28.0,54.0,80.0,118.0,27.0,273.0,327.0,20.0,54.0,40.0,85.0,272.0,240.0,240.0,6.0
PF3D7_0727300,3.0,8.0,0.0,59.0,34.0,436.0,434.0,2927.0,882.0,417.0,525.0,607.0,1405.0,1518.0,1272.0,201.0,184.0,485.0,561.0,772.0,712.0,46.0,240.0,236.0,1082.0,703.0,736.0,392.0,992.0,446.0,1068.0,976.0,1302.0,97.0,73.0,46.0,72.0,53.0,11.0,74.0,95.0,141.0,113.0,165.0,19.0,136.0,90.0,169.0,4.0
PF3D7_0727400,0.0,220.0,0.0,214.0,433.0,844.0,2337.0,23411.0,3699.0,4605.0,2600.0,3250.0,2251.0,3601.0,3944.0,1335.0,1095.0,2845.0,4526.0,5564.0,7914.0,281.0,839.0,788.0,3896.0,3775.0,4037.0,3399.0,3180.0,1537.0,1581.0,1983.0,2682.0,94.0,12.0,110.0,121.0,43.0,16.0,88.0,59.0,3.0,244.0,1.0,21.0,111.0,75.0,87.0,0.0
PF3D7_0727500,188.0,160.0,40.0,321.0,1082.0,2659.0,6603.0,65106.0,12185.0,820.0,543.0,1400.0,39.0,238.0,270.0,247.0,234.0,1018.0,520.0,952.0,1271.0,21.0,183.0,173.0,346.0,409.0,570.0,590.0,559.0,591.0,63.0,42.0,59.0,28.0,3.0,52.0,24.0,8.0,9.0,32.0,23.0,2.0,29.0,1.0,15.0,4.0,4.0,2.0,0.0
PF3D7_0727600,0.0,37.0,8.0,322.0,557.0,1087.0,2601.0,7699.0,2564.0,53.0,108.0,115.0,53.0,426.0,248.0,13.0,21.0,64.0,163.0,174.0,205.0,3.0,38.0,31.0,374.0,380.0,422.0,61.0,130.0,50.0,7.0,8.0,36.0,16.0,8.0,4.0,7.0,20.0,2.0,2.0,12.0,6.0,15.0,0.0,3.0,7.0,4.0,0.0,0.0
PF3D7_0727700,1.0,14.0,0.0,39.0,29.0,230.0,291.0,6084.0,665.0,424.0,501.0,602.0,96.0,402.0,319.0,185.0,190.0,576.0,279.0,608.0,599.0,31.0,243.0,196.0,341.0,374.0,485.0,368.0,422.0,347.0,34.0,38.0,71.0,24.0,30.0,64.0,15.0,74.0,4.0,30.0,8.0,17.0,60.0,6.0,17.0,10.0,12.0,102.0,0.0
PF3D7_0727800,20.0,88.0,3.0,284.0,538.0,557.0,2478.0,51528.0,2915.0,2230.0,1565.0,3077.0,1516.0,3837.0,3056.0,534.0,881.0,2522.0,2552.0,3385.0,4683.0,105.0,667.0,702.0,1982.0,2272.0,3172.0,1710.0,1529.0,2035.0,403.0,1102.0,1773.0,381.0,100.0,486.0,299.0,243.0,36.0,450.0,415.0,16.0,299.0,2.0,46.0,450.0,427.0,365.0,0.0
PF3D7_0727900,11.0,35.0,2.0,77.0,71.0,247.0,705.0,6121.0,516.0,173.0,177.0,297.0,561.0,524.0,352.0,166.0,147.0,255.0,143.0,258.0,304.0,68.0,111.0,82.0,173.0,139.0,222.0,235.0,149.0,167.0,928.0,1370.0,896.0,147.0,23.0,144.0,114.0,54.0,18.0,177.0,190.0,2.0,141.0,0.0,7.0,119.0,133.0,44.0,0.0
PF3D7_0728000,48.0,233.0,2.0,407.0,686.0,1368.0,2775.0,30043.0,6396.0,3023.0,2309.0,3156.0,4385.0,5799.0,6542.0,1428.0,1211.0,2351.0,3909.0,4706.0,4832.0,681.0,1305.0,1033.0,6525.0,4535.0,4678.0,2510.0,3407.0,1482.0,5450.0,2974.0,5293.0,230.0,282.0,210.0,253.0,558.0,22.0,251.0,216.0,422.0,408.0,210.0,29.0,215.0,119.0,103.0,0.0
PF3D7_0728100,4.0,69.0,0.0,98.0,245.0,483.0,2079.0,19034.0,3582.0,1926.0,2199.0,2829.0,24.0,75.0,79.0,576.0,727.0,2418.0,1177.0,1894.0,2693.0,82.0,712.0,444.0,227.0,675.0,1005.0,1663.0,2399.0,2669.0,104.0,14.0,111.0,31.0,26.0,357.0,348.0,18.0,20.0,303.0,193.0,24.0,341.0,27.0,46.0,127.0,189.0,382.0,2.0
PF3D7_0728200,0.0,21.0,0.0,12.0,90.0,194.0,335.0,2753.0,465.0,595.0,563.0,757.0,5.0,6.0,21.0,172.0,244.0,698.0,255.0,529.0,682.0,25.0,250.0,249.0,26.0,121.0,135.0,467.0,794.0,441.0,35.0,3.0,29.0,47.0,28.0,72.0,69.0,50.0,8.0,79.0,125.0,34.0,116.0,42.0,10.0,107.0,67.0,160.0,0.0
PF3D7_0728300,0.0,8.0,0.0,70.0,78.0,134.0,425.0,5389.0,678.0,331.0,307.0,321.0,4.0,40.0,80.0,150.0,162.0,324.0,273.0,414.0,405.0,7.0,111.0,95.0,196.0,232.0,222.0,344.0,263.0,173.0,29.0,1.0,18.0,1097.0,338.0,525.0,688.0,112.0,107.0,731.0,1039.0,619.0,634.0,168.0,132.0,658.0,536.0,293.0,12.0
PF3D7_0728400,0.0,12.0,1.0,28.0,29.0,144.0,454.0,2564.0,395.0,191.0,164.0,260.0,3.0,26.0,21.0,74.0,91.0,229.0,158.0,274.0,284.0,5.0,80.0,36.0,57.0,132.0,196.0,215.0,287.0,85.0,16.0,8.0,26.0,116.0,168.0,39.0,88.0,67.0,12.0,61.0,92.0,240.0,121.0,15.0,29.0,114.0,84.0,200.0,0.0
PF3D7_0728500,0.0,1.0,0.0,9.0,14.0,38.0,330.0,1793.0,462.0,30.0,42.0,27.0,0.0,2.0,0.0,13.0,15.0,65.0,4.0,26.0,23.0,1.0,40.0,25.0,1.0,1.0,6.0,46.0,29.0,5.0,8.0,1.0,4.0,20.0,6.0,4.0,14.0,18.0,0.0,8.0,26.0,16.0,16.0,0.0,4.0,34.0,10.0,1.0,0.0
PF3D7_0728600,11.0,9.0,0.0,33.0,126.0,339.0,1602.0,10956.0,2198.0,5707.0,11003.0,6222.0,110.0,196.0,237.0,2147.0,4256.0,6128.0,2387.0,5636.0,5445.0,299.0,4671.0,2126.0,291.0,671.0,1168.0,5995.0,12323.0,8917.0,323.0,98.0,357.0,1331.0,362.0,1249.0,1563.0,62.0,157.0,1345.0,1514.0,285.0,1179.0,47.0,214.0,1132.0,977.0,2109.0,38.0
PF3D7_0728700,0.0,6.0,0.0,0.0,6.0,46.0,89.0,322.0,123.0,411.0,518.0,1016.0,3.0,16.0,23.0,259.0,395.0,893.0,125.0,406.0,263.0,38.0,459.0,336.0,26.0,77.0,117.0,406.0,690.0,654.0,37.0,15.0,35.0,714.0,49.0,291.0,371.0,9.0,159.0,658.0,773.0,123.0,704.0,47.0,173.0,911.0,795.0,725.0,59.0
PF3D7_0728800,1.0,12.0,0.0,23.0,42.0,268.0,542.0,5850.0,352.0,1773.0,1212.0,3110.0,246.0,748.0,833.0,661.0,712.0,2460.0,1431.0,2312.0,2466.0,70.0,791.0,525.0,1252.0,1489.0,1833.0,1395.0,1680.0,1232.0,340.0,214.0,400.0,804.0,520.0,448.0,434.0,118.0,43.0,441.0,536.0,674.0,547.0,104.0,84.0,815.0,897.0,745.0,38.0
PF3D7_0728900,0.0,15.0,5.0,40.0,127.0,329.0,1246.0,8652.0,1216.0,1648.0,1223.0,1963.0,1404.0,1758.0,1713.0,518.0,647.0,1310.0,1356.0,1711.0,1984.0,132.0,587.0,475.0,1593.0,1241.0,1538.0,1187.0,1504.0,1113.0,1714.0,1088.0,1807.0,328.0,310.0,210.0,219.0,221.0,30.0,194.0,250.0,381.0,324.0,213.0,14.0,294.0,243.0,364.0,20.0
PF3D7_0729000,0.0,76.0,20.0,75.0,144.0,323.0,966.0,9763.0,1251.0,200.0,155.0,231.0,181.0,155.0,162.0,76.0,73.0,180.0,189.0,200.0,221.0,14.0,91.0,63.0,196.0,123.0,137.0,117.0,205.0,59.0,197.0,215.0,198.0,16.0,32.0,26.0,64.0,8.0,9.0,44.0,41.0,0.0,27.0,41.0,6.0,48.0,16.0,4.0,0.0
PF3D7_0729100,6.0,171.0,0.0,278.0,711.0,1352.0,3625.0,38283.0,7394.0,1215.0,1191.0,1972.0,288.0,521.0,490.0,409.0,625.0,1896.0,1028.0,1684.0,2744.0,84.0,565.0,508.0,357.0,861.0,1548.0,1225.0,1366.0,1770.0,176.0,101.0,382.0,299.0,215.0,648.0,785.0,14.0,61.0,494.0,535.0,89.0,634.0,133.0,87.0,266.0,254.0,479.0,5.0
PF3D7_0729200,0.0,61.0,0.0,44.0,96.0,165.0,1046.0,4745.0,728.0,303.0,147.0,360.0,4.0,46.0,46.0,80.0,59.0,278.0,407.0,441.0,441.0,9.0,61.0,36.0,235.0,336.0,330.0,167.0,195.0,113.0,22.0,8.0,33.0,38.0,14.0,8.0,42.0,35.0,0.0,18.0,32.0,16.0,16.0,1.0,0.0,73.0,36.0,0.0,0.0
PF3D7_0729300,0.0,86.0,14.0,144.0,239.0,487.0,724.0,7892.0,1374.0,519.0,589.0,1390.0,3424.0,4520.0,4084.0,608.0,604.0,1264.0,863.0,1315.0,1291.0,1557.0,917.0,981.0,2585.0,2083.0,2422.0,422.0,1598.0,755.0,4384.0,3418.0,4643.0,86.0,63.0,1.0,79.0,7.0,18.0,35.0,47.0,5.0,77.0,0.0,15.0,47.0,31.0,58.0,3.0
PF3D7_0729400,1.0,123.0,12.0,115.0,399.0,770.0,917.0,7201.0,2478.0,516.0,436.0,1236.0,2617.0,3533.0,3518.0,456.0,329.0,822.0,1036.0,1143.0,972.0,953.0,676.0,571.0,2609.0,1551.0,1808.0,338.0,1117.0,348.0,2871.0,2153.0,3310.0,235.0,56.0,377.0,359.0,14.0,28.0,292.0,317.0,25.0,493.0,47.0,77.0,243.0,150.0,361.0,0.0
PF3D7_0729500,0.0,43.0,7.0,83.0,210.0,327.0,567.0,8139.0,1241.0,841.0,723.0,1703.0,1878.0,3212.0,2934.0,1530.0,1315.0,1941.0,1211.0,1674.0,1576.0,535.0,1452.0,1307.0,2256.0,1693.0,2043.0,1266.0,1051.0,1123.0,1883.0,1603.0,2188.0,155.0,59.0,457.0,446.0,47.0,19.0,243.0,234.0,37.0,408.0,0.0,28.0,186.0,136.0,543.0,0.0
PF3D7_0729600,4.0,4.0,0.0,12.0,71.0,173.0,535.0,4166.0,777.0,969.0,579.0,786.0,4.0,64.0,105.0,313.0,365.0,778.0,590.0,812.0,910.0,16.0,315.0,233.0,258.0,425.0,415.0,709.0,750.0,381.0,64.0,14.0,52.0,27.0,14.0,46.0,11.0,12.0,0.0,38.0,22.0,7.0,0.0,0.0,1.0,19.0,9.0,38.0,0.0
PF3D7_0729700,0.0,0.0,0.0,0.0,53.0,182.0,154.0,4491.0,343.0,228.0,171.0,271.0,4.0,1.0,10.0,411.0,343.0,518.0,17.0,55.0,107.0,25.0,312.0,185.0,20.0,10.0,27.0,577.0,95.0,221.0,32.0,15.0,48.0,75.0,50.0,81.0,112.0,140.0,12.0,111.0,98.0,90.0,187.0,84.0,17.0,62.0,57.0,290.0,0.0
PF3D7_0729800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,10.0,44.0,0.0,0.0,1.0,26.0,56.0,128.0,1.0,2.0,2.0,6.0,70.0,23.0,1.0,0.0,1.0,89.0,6.0,27.0,3.0,1.0,9.0,32.0,16.0,29.0,11.0,1.0,0.0,0.0,19.0,16.0,4.0,23.0,1.0,24.0,24.0,82.0,0.0
PF3D7_0729900,0.0,1.0,0.0,9.0,9.0,56.0,91.0,681.0,62.0,272.0,316.0,686.0,20.0,75.0,87.0,257.0,636.0,1309.0,68.0,157.0,160.0,68.0,557.0,316.0,143.0,87.0,91.0,463.0,194.0,929.0,61.0,42.0,83.0,936.0,562.0,649.0,1085.0,600.0,163.0,1439.0,1375.0,1231.0,507.0,164.0,203.0,879.0,917.0,1455.0,26.0
PF3D7_0730000,12.0,24.0,0.0,70.0,92.0,181.0,590.0,3356.0,1547.0,233.0,136.0,562.0,28.0,147.0,151.0,222.0,253.0,511.0,120.0,250.0,183.0,46.0,273.0,200.0,298.0,194.0,157.0,323.0,236.0,315.0,39.0,51.0,54.0,915.0,398.0,654.0,792.0,109.0,196.0,901.0,960.0,770.0,803.0,219.0,317.0,750.0,659.0,1040.0,154.0
PF3D7_0730100,0.0,22.0,0.0,100.0,96.0,234.0,233.0,3554.0,1042.0,133.0,88.0,394.0,39.0,483.0,330.0,70.0,88.0,383.0,156.0,231.0,174.0,14.0,116.0,126.0,501.0,428.0,616.0,153.0,175.0,205.0,44.0,22.0,65.0,75.0,2.0,56.0,102.0,4.0,12.0,75.0,98.0,0.0,115.0,0.0,11.0,79.0,41.0,2.0,0.0
PF3D7_0730200,14.0,8.0,0.0,64.0,180.0,649.0,695.0,6601.0,1138.0,391.0,262.0,397.0,628.0,727.0,614.0,266.0,218.0,455.0,442.0,627.0,758.0,511.0,229.0,489.0,368.0,389.0,614.0,412.0,409.0,301.0,716.0,499.0,792.0,74.0,19.0,136.0,82.0,20.0,12.0,75.0,99.0,0.0,126.0,5.0,12.0,67.0,55.0,122.0,1.0
PF3D7_0730300,26.0,833.0,60.0,737.0,3787.0,9770.0,3395.0,23880.0,17866.0,4206.0,9450.0,5061.0,36041.0,26069.0,27691.0,51102.0,30879.0,10246.0,9011.0,14437.0,6812.0,253507.0,53096.0,121964.0,26785.0,21385.0,17311.0,14374.0,15578.0,11531.0,79404.0,57436.0,59856.0,150.0,40.0,269.0,271.0,51.0,38.0,110.0,135.0,19.0,293.0,2.0,24.0,59.0,51.0,72.0,0.0
PF3D7_0730400,0.0,1.0,0.0,4.0,1.0,1.0,16.0,303.0,45.0,696.0,1311.0,452.0,133.0,87.0,102.0,9219.0,5399.0,2467.0,71.0,314.0,337.0,1935.0,3543.0,3843.0,65.0,140.0,128.0,5134.0,452.0,1410.0,1036.0,203.0,488.0,38.0,83.0,254.0,38.0,116.0,12.0,55.0,61.0,73.0,109.0,145.0,35.0,71.0,47.0,498.0,0.0
PF3D7_0730500,4.0,183.0,4.0,226.0,238.0,1088.0,4890.0,11381.0,5720.0,5410.0,4588.0,5266.0,143.0,282.0,507.0,5785.0,4747.0,6610.0,2267.0,3560.0,5717.0,1082.0,5359.0,3446.0,777.0,1959.0,2717.0,9343.0,3171.0,8222.0,805.0,189.0,581.0,77.0,31.0,57.0,209.0,59.0,15.0,129.0,178.0,62.0,77.0,0.0,27.0,146.0,126.0,62.0,0.0
PF3D7_0730800,0.0,0.0,0.0,0.0,100.0,152.0,1.0,963.0,137.0,236.0,942.0,513.0,20945.0,15292.0,17629.0,14063.0,10239.0,1633.0,340.0,542.0,324.0,132462.0,14856.0,39217.0,4824.0,1248.0,1061.0,1444.0,1126.0,592.0,42602.0,24395.0,29308.0,18.0,2.0,0.0,6.0,184.0,1.0,1.0,6.0,0.0,126.0,36.0,2.0,0.0,8.0,2.0,0.0
PF3D7_0730900,0.0,0.0,0.0,0.0,0.0,51.0,0.0,396.0,1.0,441.0,825.0,1225.0,22805.0,43965.0,38214.0,1685.0,4014.0,1892.0,2043.0,1943.0,2123.0,74076.0,10785.0,23092.0,10467.0,5704.0,7197.0,838.0,1639.0,2047.0,4262.0,18345.0,16437.0,0.0,1.0,28.0,17.0,737.0,12.0,3.0,11.0,24.0,4.0,45.0,2.0,0.0,6.0,2.0,0.0
PF3D7_0731100,23.0,53.0,0.0,17.0,157.0,168.0,137.0,1376.0,347.0,1353.0,3479.0,1657.0,31237.0,16885.0,18200.0,14733.0,9539.0,5839.0,1269.0,2699.0,1930.0,82514.0,18437.0,47536.0,6391.0,3207.0,2822.0,5022.0,3198.0,4354.0,73993.0,32002.0,42947.0,48.0,27.0,214.0,132.0,44.0,19.0,116.0,215.0,18.0,100.0,83.0,21.0,46.0,105.0,382.0,0.0
