Gene,LD4,LD5,LD6,M,YR,ET,MT,LT,ES,S,LS,GD4,GD6,GD10F,GD10M
PF3D7_0715100,0.0,2.806,9.538,72.11505,7.883,5.395,3.221,15.676,68.722,55.756,88.58,27.723,139.652,30.387,56.3564
PF3D7_0715200,224.699,261.888,215.353,69.8861,7.021,2.692,27.616,135.376,176.897,178.164,110.401,521.416,949.76,1133.688,802.2702
PF3D7_0715300,9.76,36.738,34.25,38.7605,3.742,0.616,12.411,85.992,114.622,94.523,61.52,77.599,58.755,62.017,34.6015
PF3D7_0715400,4.982,85.21,185.692,41.48375,5.517,7.649,126.338,185.416,200.124,108.335,99.396,321.161,320.394,554.464,254.4632
PF3D7_0715500,2015.016,2674.618,2242.3,44.6485,7.498,10.218,141.901,216.576,165.951,106.866,82.293,48.047,43.151,59.471,0.0
PF3D7_0715600,343.896,974.742,991.834,76.22945,7.98,24.009,207.575,348.074,333.529,218.846,142.81,92.838,107.532,54.867,113.9523
PF3D7_0715700,32.818,38.887,47.326,30.41975,1.702,6.11,45.402,69.215,79.38,39.715,44.146,66.072,74.294,133.506,3.4588
PF3D7_0715800,49.78,50.301,88.143,47.14,8.879,37.898,134.958,284.848,263.543,128.424,114.917,163.618,156.819,446.309,208.5718
PF3D7_0715900,122.249,106.722,90.403,104.0216,11.093,19.921,260.449,462.118,372.786,320.585,173.816,97.736,111.679,111.812,9.5311
PF3D7_0716000,146.878,116.025,115.19,112.19575,288.94,237.33,223.842,290.919,342.174,376.86,119.39,395.205,267.541,169.318,309.3769
PF3D7_0716100,115.701,94.295,101.802,61.73845,250.158,224.06,164.454,84.801,74.567,78.71,47.285,74.7,30.838,21.279,5.9037
PF3D7_0716200,119.527,237.196,184.524,176.34045,757.879,504.173,239.951,212.584,175.262,145.709,120.084,535.993,629.739,745.419,287.893
PF3D7_0716300,792.564,1250.034,1299.149,347.8206,58.746,338.938,1071.577,2005.153,1847.577,1165.296,804.425,386.436,389.402,930.002,296.7808
PF3D7_0716400,298.641,356.063,297.715,56.20635,45.913,26.225,49.924,161.12,165.35,148.732,80.284,324.084,323.741,201.797,43.7761
PF3D7_0716500,36.256,32.845,34.547,42.4468,7.503,21.478,118.837,132.652,114.126,75.717,62.271,57.373,47.016,60.488,142.5689
PF3D7_0716600,95.808,95.4,124.425,17.323349999999998,2.213,11.654,35.215,44.3,50.875,27.07,32.199,41.658,63.771,66.601,52.9272
PF3D7_0716700,5.612,65.994,58.422,32.1643,3.428,7.509,59.868,49.515,61.755,47.623,44.607,61.307,86.513,53.298,19.9386
PF3D7_0716800,159.378,352.648,273.147,189.41445,665.659,844.848,943.775,713.936,434.645,368.728,194.804,283.268,323.548,344.732,298.2937
PF3D7_0716900,280.265,240.871,207.75,60.4827,82.206,180.201,222.564,173.02,162.178,94.767,110.238,495.479,637.308,1187.27,601.9195
PF3D7_0717000,31.48,28.228,39.404,44.51515,4.33,2.885,15.581,78.668,111.683,82.078,70.013,66.043,84.329,71.51,96.9345
PF3D7_0717100,20.402,70.631,93.623,80.8201,16.365,75.234,195.669,213.848,181.626,169.233,109.071,65.947,54.253,61.835,29.4697
PF3D7_0717200,28.491,53.769,60.508,417.82714999999996,126.932,154.246,100.63,213.413,410.282,531.45,560.326,160.695,170.315,160.165,66.3594
PF3D7_0717300,5.533,20.141,23.072,85.97205,64.008,86.594,48.397,47.067,48.479,61.817,108.642,37.373,41.325,17.406,36.7388
PF3D7_0717400,62.174,83.233,27.142,106.30959999999999,299.837,355.347,278.265,117.751,98.649,112.592,116.872,93.305,73.209,45.89,5.5504
PF3D7_0717500,188.05,33.191,26.048,800.98645,129.52,95.855,99.68,334.782,848.063,942.259,1065.909,913.217,931.232,294.8,3062.8256
PF3D7_0717600,129.676,107.124,130.535,85.62355,8.207,2.753,27.739,119.976,195.25,203.918,142.769,483.715,732.191,1119.922,661.9808
PF3D7_0717700,120.396,341.975,316.983,262.66895,932.294,892.671,773.081,869.119,649.595,513.288,370.701,749.32,863.937,917.45,684.5604
PF3D7_0717800,32.183,22.674,30.98,27.0505,4.328,13.725,23.238,19.084,29.046,28.993,17.226,72.238,93.778,169.85,88.2253
PF3D7_0717900,81.856,63.055,45.535,16.3786,18.077,61.538,99.372,67.423,46.658,33.67,26.299,44.59,39.126,33.823,1.1621
PF3D7_0718000,4.199,6.153,4.163,1.8901,0.881,1.204,2.118,2.395,5.299,3.663,3.7,27.963,32.112,14.85,207.998
PF3D7_0718100,2.093,9.015,20.833,16.54725,2.411,1.435,26.54,69.935,52.688,44.676,29.539,100.603,75.657,46.571,377.3524
PF3D7_0718300,0.0,0.218,0.917,19.68405,1.208,0.04,0.433,0.585,4.35,4.693,16.698,2.658,14.035,9.173,79.1088
PF3D7_0718400,51.691,84.656,75.144,510.5215,36.654,163.112,294.009,403.723,492.353,476.545,627.181,311.929,280.144,392.238,46.2604
PF3D7_0718500,139.362,126.441,108.979,185.69055,78.269,148.154,210.873,334.055,333.899,256.529,224.435,193.711,160.722,109.866,14.459
PF3D7_0718600,1.952,4.341,6.29,128.7723,7.943,5.373,24.622,41.584,77.277,90.032,116.207,28.558,20.171,8.134,0.3863
PF3D7_0718700,35.936,80.378,88.047,40.05005,5.04,23.241,103.878,87.644,105.173,38.64,58.817,41.023,32.602,9.998,0.0
PF3D7_0718800,0.0,249.256,157.43,12.351399999999998,1.518,0.577,1.057,6.755,18.733,9.33,12.885,152.672,124.322,84.401,2.6896
PF3D7_0718900,18.691,86.614,78.452,9.43705,6.735,2.749,0.507,1.749,10.243,7.201,13.112,41.88,118.785,59.318,23.2532
PF3D7_0719000,3276.974,1632.392,1552.49,57.50375,127.497,201.947,232.485,169.625,151.468,98.274,82.337,2015.731,2128.258,3687.461,1374.8608
PF3D7_0719100,76.291,158.362,187.921,92.7701,30.067,33.363,102.404,212.965,294.146,184.216,153.378,284.426,277.235,347.034,249.8345
PF3D7_0719200,10.351,161.399,181.605,19.14235,2.459,2.391,2.153,5.193,17.188,15.44,18.102,506.79,706.542,563.04,26.2229
PF3D7_0719300,73.501,97.487,86.148,74.5757,168.836,206.998,180.077,182.788,192.828,194.245,97.262,226.31,190.934,168.599,77.8762
PF3D7_0719400,72.949,165.927,200.277,88.5199,9.961,9.618,41.147,128.729,229.065,250.679,125.292,540.329,458.842,449.34,231.2882
PF3D7_0719500,15.392,49.525,74.603,184.43800000000002,15.779,9.737,57.297,158.066,290.767,273.395,253.7,147.115,133.253,170.163,60.1289
PF3D7_0719600,974.904,1261.997,1154.88,182.62689999999998,983.444,1610.062,1293.611,776.1,366.609,273.823,162.263,99.032,82.556,63.284,17.039
PF3D7_0719700,365.329,299.344,267.246,229.33645,981.655,1349.628,1208.332,817.795,503.039,392.131,245.958,133.295,106.048,109.998,84.9082
PF3D7_0719800,8.855,49.434,45.352,15.773399999999999,20.973,23.745,30.128,50.435,49.111,44.365,27.434,34.022,37.819,30.484,3.5051
PF3D7_0719900,47.436,96.027,130.379,30.88915,77.701,64.8,65.804,105.863,99.576,86.838,43.499,85.894,77.218,68.495,27.572
PF3D7_0720000,71.47,135.778,134.417,48.49875,127.324,150.192,151.146,150.026,122.961,87.592,64.778,22.28,23.366,84.593,0.0
PF3D7_0720100,56.625,101.681,117.279,105.93185,173.86,168.546,156.218,149.552,188.012,125.303,114.122,39.635,26.146,38.652,23.0549
PF3D7_0720200,23.435,70.082,72.54,117.5819,207.372,238.276,228.717,211.31,209.202,145.485,117.581,70.009,128.921,121.372,3.7107
PF3D7_0720300,0.0,3.92,8.421,150.6698,29.684,4.856,8.506,12.643,59.426,56.888,132.009,7.528,27.536,42.284,0.0
PF3D7_0720400,74.665,135.816,101.319,103.0881,61.414,140.925,235.94,217.331,184.238,164.028,142.268,129.294,181.426,135.515,173.785
PF3D7_0720500,47.46,47.689,78.182,56.0975,70.425,57.686,90.698,180.308,154.119,96.602,91.934,140.639,164.205,194.881,369.3867
PF3D7_0720600,40.531,256.721,342.858,59.51155,94.797,57.323,70.295,170.273,140.494,96.967,92.156,231.252,202.308,278.394,142.6115
PF3D7_0720700,7.925,29.812,46.31,249.3719,245.046,111.919,34.394,88.848,189.469,257.978,305.029,191.207,179.987,94.711,290.4383
PF3D7_0720800,128.355,80.691,120.411,45.4841,11.911,29.747,141.615,158.836,115.943,106.833,62.208,65.917,73.934,56.786,146.3562
PF3D7_0720900,16.988,109.853,156.96,29.68455,5.372,9.534,57.727,116.313,114.0,65.044,55.821,244.841,241.643,151.258,121.4813
PF3D7_0721000,60.954,37.128,58.97,82.99345,43.97,64.809,82.48,139.297,199.33,180.564,102.454,52.287,65.072,62.872,80.4895
PF3D7_0721100,1770.794,1634.494,1735.642,226.98430000000002,54.827,415.925,1285.65,1689.317,1010.542,709.017,544.31,35.333,20.875,57.902,87.8525
PF3D7_0721200,6.256,10.641,24.894,60.88165000000001,62.417,45.162,29.767,53.059,69.742,61.642,95.967,367.955,341.829,249.296,108.4867
PF3D7_0721300,68.222,139.111,79.539,84.1803,273.806,329.953,222.943,125.501,115.202,129.46,75.734,73.997,35.616,26.797,46.7631
PF3D7_0721400,247.51,263.564,286.899,46.685550000000006,25.05,85.209,179.153,266.751,189.672,150.03,84.548,151.027,94.203,98.021,65.1969
PF3D7_0721500,31.669,92.781,172.324,12.273800000000001,4.75,4.854,11.558,27.955,38.832,22.583,26.175,18.775,23.317,23.72,16.0159
PF3D7_0721600,1706.556,1464.072,1001.134,637.93415,2901.482,3960.491,3061.131,2118.454,1276.498,1087.844,673.403,470.273,344.594,294.756,66.0246
PF3D7_0721700,0.0,71.666,18.364,40.693349999999995,20.506,5.336,4.096,9.231,47.018,34.614,44.127,373.886,288.88,210.157,306.3159
PF3D7_0721800,826.691,913.396,849.727,127.23094999999999,133.748,203.533,251.514,412.635,409.902,298.271,217.336,525.754,355.241,186.821,334.3054
PF3D7_0721900,35.388,26.798,40.769,140.06495,116.02,132.872,109.901,115.81,154.025,150.925,202.56,161.822,100.16,104.553,269.8612
PF3D7_0722000,61.391,139.078,159.648,61.59755,95.429,99.743,85.467,63.49,65.595,59.303,76.348,44.259,25.65,50.21,1.8491
PF3D7_0722100,11.128,62.914,50.759,82.57905,123.182,106.256,76.947,108.612,94.885,71.995,79.528,60.167,28.782,21.543,16.6634
PF3D7_0722200,14.643,66.668,23.233,919.5122,76.359,13.26,5.411,207.047,836.183,1608.803,1437.469,50.844,43.379,34.465,5.3083
PF3D7_0722300,92.556,94.66,98.639,89.1017,131.319,112.465,95.348,66.781,54.375,76.355,72.678,67.705,83.624,58.867,99.7434
PF3D7_0722400,571.5,575.138,378.582,366.70815,654.734,829.323,896.443,872.899,618.117,406.961,355.621,65.326,39.128,42.864,4.1816
PF3D7_0722500,109.816,103.645,154.05,142.53810000000001,302.127,239.371,217.275,214.167,176.889,215.82,135.787,89.202,123.626,141.042,12.1102
PF3D7_0722600,84.265,173.47,147.02,289.4542,384.534,348.503,247.104,202.902,282.676,346.025,270.709,145.275,121.187,165.456,110.6432
PF3D7_0722700,222.429,209.341,256.174,120.9317,36.767,46.789,50.925,135.185,200.577,141.476,187.645,329.75,295.588,262.435,27.2804
PF3D7_0722800,2.082,3.764,3.666,29.974,8.526,5.662,2.904,3.4,27.04,27.32,31.346,1261.672,2340.014,2888.472,1235.1679
PF3D7_0722900,1.502,54.777,99.391,21.614449999999998,2.011,0.452,0.386,13.234,32.688,34.757,28.842,255.364,338.014,439.371,69.7501
PF3D7_0723000,4.99,60.934,84.782,36.0577,39.234,38.669,56.592,49.283,41.153,33.288,33.035,7.843,10.569,11.185,0.0
PF3D7_0723100,0.0,6.327,15.38,13.11515,1.813,0.202,0.914,5.949,16.462,15.5,18.653,25.784,35.632,63.026,0.0
PF3D7_0723200,3.739,3.555,7.473,35.8531,2.283,0.535,2.577,6.61,38.075,21.29,40.182,154.163,232.186,146.025,95.9049
PF3D7_0723300,2.31,16.929,15.464,327.1063,20.366,5.877,15.571,73.871,227.384,331.469,387.557,892.072,1422.664,1612.275,1017.368
PF3D7_0723400,236.201,129.837,156.707,131.7101,415.904,363.605,233.086,159.058,147.902,156.007,94.555,158.276,122.71,96.982,60.7761
PF3D7_0723500,190.256,57.715,55.318,20.234099999999998,39.374,34.578,21.402,29.023,31.637,21.836,25.828,82.118,82.703,37.618,1.2377
PF3D7_0723600,284.563,417.495,418.681,28.341549999999998,171.397,150.728,124.757,102.822,50.452,39.646,36.769,19.79,34.028,37.931,0.0
PF3D7_0723700,16.001,32.383,36.118,28.742250000000002,18.393,41.541,54.068,58.026,77.016,79.86,39.326,346.002,283.54,259.584,274.9243
PF3D7_0723800,47.768,31.669,53.05,94.1617,9.099,5.737,36.296,102.462,158.954,177.701,145.453,72.329,95.927,49.648,147.7395
PF3D7_0723900,134.925,105.357,100.673,65.93865,156.043,189.38,125.446,151.531,135.893,141.732,79.268,120.472,100.574,54.6,111.7074
PF3D7_0724000,8.179,13.114,23.132,11.0835,6.869,8.769,12.951,23.629,29.486,25.015,16.143,85.327,134.078,71.846,30.6037
PF3D7_0724100,88.756,150.457,175.265,206.42520000000002,226.745,272.965,357.666,408.342,433.592,522.833,194.159,98.31,129.462,66.466,73.3753
PF3D7_0724200,121.538,421.605,548.417,41.36325,71.411,98.252,128.389,123.217,99.382,72.118,49.7,19.734,16.931,13.429,2.4359
PF3D7_0724300,21.101,31.729,58.803,16.3683,10.581,18.918,41.647,71.344,54.409,41.48,29.058,182.984,106.993,77.411,114.882
PF3D7_0724400,16.341,42.777,84.712,108.2218,237.976,239.958,194.613,158.396,131.429,129.322,129.031,122.308,90.373,64.845,99.8004
PF3D7_0724500,2.407,4.561,3.32,23.6233,36.137,24.516,21.956,17.492,24.268,23.237,19.493,23.326,17.216,6.723,81.3189
PF3D7_0724600,10.731,15.971,28.584,29.0353,11.336,10.637,33.676,75.08,72.701,74.57,47.837,59.808,51.975,31.159,283.4773
PF3D7_0724700,21.398,28.903,40.026,37.87165,101.856,89.503,70.185,62.863,58.025,56.348,34.755,82.524,63.767,38.577,44.1885
PF3D7_0724800,94.2,99.461,76.582,202.6753,20.312,4.593,31.647,107.688,163.901,116.462,208.375,155.951,130.32,127.459,73.6678
PF3D7_0724900,16.866,15.972,10.695,80.16445,9.304,0.876,0.912,2.488,11.676,31.616,71.745,408.417,714.19,719.429,222.4891
PF3D7_0725000,38.442,26.598,47.018,105.7449,11.0,29.357,94.189,141.846,175.537,219.414,133.53,161.943,127.359,72.25,111.2466
PF3D7_0725100,16.654,39.48,43.583,43.297349999999994,60.281,58.708,55.007,63.417,76.221,73.582,64.565,45.18,39.987,18.864,2.7278
PF3D7_0725200,247.323,183.056,218.819,197.26430000000002,266.689,241.903,233.011,287.415,314.796,247.096,226.05,113.175,128.024,83.564,195.7603
PF3D7_0725300,140.758,51.528,30.159,141.19105000000002,223.939,300.755,219.653,68.6,60.868,86.845,144.734,45.258,49.301,27.03,87.7158
PF3D7_0725400,0.0,1.854,1.42,1838.1145000000001,225.362,27.516,7.286,29.885,210.005,628.21,2266.595,4.357,1.942,4.374,21.3519
PF3D7_0725600,1254.274,689.483,891.873,,,,,,,,,,,,
PF3D7_0725800,319.626,113.93,418.018,,,,,,,,,,,,
PF3D7_0726000,10453.213,9636.954,9073.694,,,,,,,,,,,,
PF3D7_0726050,0.0,390.918,188.89,163.76995,428.339,184.154,75.333,77.396,66.101,72.687,138.055,0.0,4.64,3.528,0.0
PF3D7_0726100,1.602,24.282,13.769,119.07615000000001,1438.19,354.428,85.343,23.84,17.63,23.306,74.782,6.526,6.419,26.132,1.0146
PF3D7_0726200,0.0,8.471,7.811,21.91635,102.113,377.954,133.97,29.166,20.967,25.007,19.644,158.658,168.513,164.216,94.6777
PF3D7_0726300,13.993,17.184,40.956,45.285,46.224,26.988,32.421,66.403,76.368,59.457,52.668,116.012,115.623,79.462,433.6459
PF3D7_0726400,18.66,28.119,45.968,16.2482,30.047,29.003,22.87,38.138,39.35,36.347,24.545,36.539,27.58,17.442,91.962
PF3D7_0726500,87.005,69.689,96.955,106.76945,208.354,165.732,192.561,279.331,267.153,265.463,132.302,423.484,322.759,163.445,354.7805
PF3D7_0726600,65.433,44.242,60.129,37.68215,5.693,6.188,55.417,92.655,87.749,71.561,57.193,85.619,106.211,107.207,22.406
PF3D7_0726700,53.993,135.653,138.286,148.19925,17.104,82.489,231.05,376.436,455.334,283.534,240.177,226.383,198.683,291.704,283.889
PF3D7_0726800,4.992,73.804,59.229,18.33155,2.816,21.477,56.877,53.031,37.509,22.073,20.878,285.966,474.687,1387.505,310.2648
PF3D7_0726900,441.181,398.72,286.315,40.32575,17.441,96.113,154.062,122.328,93.572,74.692,49.612,94.932,95.162,78.607,125.065
PF3D7_0727000,144.592,55.769,80.398,39.1512,16.537,24.119,49.579,83.182,83.532,89.87,51.704,110.261,167.4,163.772,75.9481
PF3D7_0727100,33.119,37.842,50.88,14.751349999999999,3.136,6.72,23.781,45.536,55.928,39.347,30.579,110.656,93.793,61.471,7.5913
PF3D7_0727200,341.154,114.526,113.251,43.0574,240.637,206.093,166.171,81.741,61.127,52.949,44.366,75.559,120.65,177.795,172.2262
PF3D7_0727300,12.348,59.941,46.055,33.1254,117.783,138.392,103.027,85.478,69.319,76.08,34.813,46.058,55.459,60.857,123.3606
PF3D7_0727400,155.822,323.637,391.601,174.2996,337.557,483.146,749.637,1131.166,727.194,498.524,324.506,112.41,124.901,85.221,97.5683
PF3D7_0727500,970.765,479.018,733.456,24.1881,5.616,16.41,54.417,106.199,118.572,71.299,57.036,23.37,21.822,16.067,1.4229
PF3D7_0727600,66.224,205.079,129.604,3.448,1.207,15.97,35.001,16.244,8.767,7.036,2.772,3.96,4.735,3.578,0.0
PF3D7_0727700,7.552,29.287,38.785,24.91005,4.004,20.601,40.733,48.1,55.232,38.363,30.547,19.62,16.542,17.1,60.1981
PF3D7_0727800,51.247,93.27,141.47,38.401849999999996,46.151,107.79,126.348,174.736,123.353,90.886,63.41,106.336,86.677,85.223,107.7073
PF3D7_0727900,26.754,23.17,24.323,5.43955,46.475,19.239,8.878,11.319,11.475,9.086,9.287,36.011,38.429,21.877,12.8509
PF3D7_0728000,322.624,439.012,429.894,199.95645000000002,581.55,659.271,785.669,687.866,463.888,364.762,246.864,187.485,197.92,110.121,91.5499
PF3D7_0728100,6.637,17.039,34.611,12.55195,1.178,0.853,12.632,35.248,47.542,44.433,22.517,27.103,23.478,16.289,42.6875
PF3D7_0728200,10.543,36.5,35.826,37.796499999999995,2.46,1.095,13.415,62.981,93.287,76.837,48.337,46.714,62.814,45.917,127.1876
PF3D7_0728300,8.529,110.741,117.331,33.3518,3.755,8.723,63.132,104.205,100.062,72.58,59.734,1140.636,1095.167,820.814,494.63
PF3D7_0728400,40.456,69.225,94.97,22.43505,4.576,4.136,44.622,78.341,73.809,62.825,42.578,138.446,149.586,177.247,393.2086
PF3D7_0728500,1.084,19.704,68.265,10.8431,1.052,0.143,0.801,4.734,10.596,7.115,8.536,18.569,17.761,28.043,1.717
PF3D7_0728600,11.053,17.823,45.7,150.19435000000001,8.153,5.328,28.215,165.231,321.284,356.161,160.17,283.942,239.892,187.385,473.9282
PF3D7_0728700,1.662,2.686,4.316,33.65305,1.804,0.776,5.718,19.048,51.323,45.14,37.523,174.455,296.096,295.803,317.9143
PF3D7_0728800,8.743,36.81,52.044,96.6874,34.4,59.402,199.965,262.974,278.537,185.691,157.079,375.544,291.488,423.334,564.7324
PF3D7_0728900,44.016,48.433,85.532,60.34570000000001,130.235,128.663,146.348,169.522,174.841,128.287,81.382,132.907,122.818,92.623,215.1567
PF3D7_0729000,427.084,141.848,189.73,20.663899999999998,41.47,31.427,35.377,49.038,49.81,29.051,25.098,46.089,49.901,33.374,5.5472
PF3D7_0729100,29.024,95.659,132.046,22.62655,6.704,12.564,35.961,65.016,58.652,56.684,35.125,121.013,97.402,55.74,105.542
PF3D7_0729200,48.853,76.046,126.893,11.97785,3.698,5.094,66.256,95.231,62.514,33.705,28.208,32.36,17.154,34.706,0.0
PF3D7_0729300,131.917,97.282,65.887,100.65610000000001,334.81,299.608,224.309,109.4,83.51,89.544,76.697,26.071,33.568,22.51,32.3803
PF3D7_0729400,202.626,191.529,133.179,102.03880000000001,340.683,366.473,284.143,158.057,111.595,86.649,75.302,259.401,237.894,174.679,307.8397
PF3D7_0729500,63.119,64.7,57.312,141.0586,146.04,188.792,180.896,136.22,105.053,105.125,144.235,181.412,117.573,64.311,290.0949
PF3D7_0729600,21.68,46.751,84.817,62.492549999999994,7.195,8.502,75.648,154.293,170.452,120.172,95.431,31.21,14.125,9.913,44.9089
PF3D7_0729700,0.0,19.709,26.432,31.12395,2.848,0.427,2.065,5.895,26.376,31.106,46.09,53.027,66.726,34.647,186.5325
PF3D7_0729800,,,,10.0435,0.635,0.045,0.118,0.3,5.773,7.052,12.619,23.554,4.846,14.945,89.0856
PF3D7_0729900,0.078,1.518,1.245,10.54,1.092,0.96,2.217,2.597,9.469,12.107,15.179,99.459,112.137,91.857,180.1189
PF3D7_0730000,72.168,84.808,106.645,52.62685,8.092,15.91,41.726,35.745,63.823,58.135,63.207,816.068,964.217,916.789,1198.6933
PF3D7_0730100,7.86,53.621,34.178,12.99635,3.464,20.207,49.81,18.295,20.581,17.677,16.352,39.887,44.485,25.59,1.1314
PF3D7_0730200,28.222,64.855,48.144,30.95865,44.89,41.401,36.858,47.791,30.132,29.517,24.323,43.038,38.074,22.261,56.9888
PF3D7_0730300,544.327,855.611,314.108,6226.0599999999995,3700.684,1593.852,1426.31,687.008,450.915,907.228,2089.968,83.949,66.806,23.59,27.8188
PF3D7_0730400,1.611,5.855,9.42,1789.0405500000002,209.507,37.844,49.971,96.334,395.911,943.762,2538.525,282.765,168.95,198.595,1270.594
PF3D7_0730500,33.424,50.539,87.189,155.74075,13.517,7.316,58.71,114.301,171.703,218.165,176.637,19.123,18.134,19.452,11.3001
PF3D7_0730800,0.0,23.786,5.636,3116.0532999999996,2933.799,1552.009,238.72,44.057,66.035,108.412,974.162,4.025,21.091,3.125,1.2585
PF3D7_0730900,0.0,1.074,0.418,629.7554,388.027,927.267,261.992,72.162,30.322,54.978,92.646,3.058,4.139,0.888,0.4028
PF3D7_0731100,39.519,19.164,7.692,1920.5334000000003,2281.108,984.317,217.275,105.024,128.767,228.814,554.721,40.888,36.472,21.888,121.3229
PF3D7_0731200,0.0,0.0,10.158,411.43345,414.176,99.63,24.243,46.204,54.484,51.919,218.064,2.371,6.243,1.693,0.0
PF3D7_0731300,,,,476.57365000000004,874.17,1231.005,338.976,200.656,110.545,75.229,84.37,3.824,0.426,0.902,0.5617
PF3D7_0731400,0.0,10.095,30.104,,,,,,,,,,,,
PF3D7_0731500,0.0,3.562,5.742,6717.17095,825.508,120.599,35.836,29.005,300.566,1155.481,3961.81,137.136,10.295,1.929,34.0289
PF3D7_0731600,114.423,253.075,263.071,204.12565,121.179,456.1,956.513,1330.487,646.544,867.02,274.758,9.771,8.358,1.571,0.4334
PF3D7_0731700,10.728,5.443,25.156,18.4877,8.237,19.898,44.498,91.775,54.976,54.558,25.048,0.0,2.305,1.66,9.7066
PF3D7_0731800,0.0,0.79,1.472,102.70075,101.869,25.859,4.953,14.836,50.358,46.762,95.041,195.226,199.153,66.643,144.7518
PF3D7_0732000,517.597,877.493,738.239,3.1704499999999998,0.577,4.555,28.095,3.044,4.715,3.535,3.012,5.443,0.0,0.0,0.0
PF3D7_0732200,,,,1.9369999999999998,1.505,18.776,21.912,1.396,2.926,3.671,3.414,0.0,0.263,0.0,0.0
PF3D7_0732300,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.559,0.0,0.0,0.0
PF3D7_0732400,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_0732500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0
PF3D7_0732600,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.331,0.0
PF3D7_0732700,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.903,2.258,0.0,0.0
PF3D7_0732800,,,,0.0,0.0,0.044,0.053,0.057,0.069,0.184,0.0,0.0,1.696,0.0,1.064
PF3D7_0732900,0.0,0.64,0.0,20.15645,15.508,136.899,146.299,10.322,21.948,18.845,25.448,26.355,3.953,2.093,0.0
PF3D7_0733000,0.0,0.0,0.029,34.36735,4.3,1.824,2.339,8.391,16.355,23.07,22.407,14.838,3.689,4.337,11.4934
PF3D7_0800100,0.0,0.23,1.87,12.08185,1.666,2.08,1.05,2.324,6.68,7.611,7.69,30.158,25.964,16.426,0.5241
PF3D7_0800200,0.0,0.305,0.433,2.061,0.577,0.294,0.164,0.397,1.169,1.161,1.697,10.439,12.922,8.36,0.3628
PF3D7_0800300,0.0,0.517,1.353,12.2165,1.273,2.293,5.349,7.818,10.84,13.51,9.996,19.883,16.701,8.776,3.4361
PF3D7_0800400,0.0,5.342,6.681,25.8126,30.244,34.834,31.189,2.625,14.419,17.747,27.545,14.122,22.885,9.041,187.659
PF3D7_0800500,,,,2.8341,5.33,2.861,1.493,0.379,0.762,0.587,2.095,0.0,0.0,1.935,0.0
